Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.9149505,-0.124757445,-0.533244433,0.25265468,0.603115605
3.9249915,0.618972727,-0.42834246,0.368789154,0.838218313
3.9350005,0.738696368,-0.614831948,-1.215505157,1.549562336
3.9450105,-0.227320047,-0.562355673,-0.144420379,0.623518687
3.9550205,-0.576464127,-0.573837266,1.390032265,1.610524695
3.9650305,0.711836379,-0.690826748,-0.557710937,1.137978083
3.9750395,0.05782783,-0.625270398,-1.572349618,1.693100839
3.9850495,-1.319676081,-0.414397143,1.436232285,1.99399928
3.9950595,-0.46172659,-0.769018494,0.296913425,0.944848384
4.0050695,0.768425294,-0.500820745,-1.652223753,1.889746592
4.0150795,0.732614752,-0.427639479,0.634518793,1.059346023
4.0250885,-0.436875229,-0.8304318,0.247800322,0.970506022
4.0351295,-0.078149928,-0.892676433,-0.751306985,1.169376249
4.0451385,-0.267941494,-0.747526322,0.442274036,0.908952457
4.0551485,1.135513346,-0.800682336,0.208684788,1.405002528
4.0651585,0.81890935,-0.709932379,-1.111857412,1.55268909
4.0751685,-1.827102864,-0.795041965,0.673182337,2.103228723
4.0851775,-0.553851811,-0.64287958,0.307512088,0.902557293
4.0951875,0.250343933,-0.654076121,-0.688008537,0.981755267
4.1051975,0.095380942,-0.6341779,0.115559108,0.651638734
4.1152075,0.258496999,-0.517008323,0.163815594,0.600794352
4.1252165,-0.273105755,-0.774420005,-0.300186696,0.874314103
4.1352265,0.055846903,-0.638538753,0.047310991,0.642719959
4.1452675,0.042489505,-0.460341348,-0.090480984,0.47106934
4.1552765,0.361492486,-0.730639563,-0.01713585,0.815355521
4.1652865,0.384104985,-0.828828347,-0.394841423,0.995184816
4.1752965,-0.59049686,-0.76520874,0.305044563,1.013549773
4.1853065,-0.550176873,-0.518524214,-0.285364589,0.808080999
4.1953155,-0.191405608,-0.126214635,-0.028799876,0.231075039
4.2053255,0.35857235,-0.421039434,-0.147507125,0.572369363
4.2153355,0.672122821,-0.605156999,-0.180598272,0.922268842
4.2253455,-0.219124023,-0.735121454,-0.010156029,0.767151897
4.2353545,-0.522492134,-0.503298356,-0.182561767,0.748088273
4.2453645,0.332510616,-0.446388284,0.169966865,0.581991877
4.2554045,0.270175496,-0.468818787,-0.497410941,0.734985373
4.2654145,-0.147883402,-0.48133139,0.088201155,0.511203337
4.2754245,-0.461903761,-0.652019217,0.069278396,0.802049649
4.2854345,0.090989802,-0.556085411,-0.2348043,0.610445074
4.2954445,0.127838745,-0.50982151,-0.042357815,0.527309114
4.3054535,0.079615926,-0.562695835,-0.052700955,0.570738722
4.3154635,-0.050543067,-0.603908034,-0.159658808,0.626698053
4.3254735,-0.128859952,-0.559311028,-0.000546715,0.573963424
4.3354835,-0.012095706,-0.417412553,-0.153735579,0.444987835
4.3454925,0.023959688,-0.461752281,-0.116535593,0.476833074
4.3555025,-0.005894898,-0.44513771,-0.093616261,0.454913547
4.3655425,-0.024398293,-0.428488202,-0.098966464,0.440444976
4.3755525,0.032757134,-0.410952987,-0.092317595,0.422466479
4.3855625,0.036039898,-0.417113467,-0.109648157,0.432787751
4.3955725,0.018168816,-0.356455037,-0.105890152,0.37229427
4.4055815,0.027839955,-0.264340706,-0.123324795,0.293018902
4.4155915,0.01358553,-0.202577444,-0.126666479,0.239304376
4.4256015,-0.001814793,-0.167181909,-0.128674997,0.210974735
4.4356115,-0.02128064,-0.114982718,-0.144890496,0.186191157
4.4456215,-0.048358675,-0.072726937,-0.13327851,0.159345317
4.4556305,-0.039373899,-0.042518248,-0.136029625,0.147858595
4.465650458,0.025544229,-0.017131611,-0.153128638,0.156187001
4.475690458,0.084099617,-0.00612854,-0.140991572,0.164283073
4.485700458,0.08011886,0.002090233,-0.153805745,0.173434737
4.495710458,0.004506751,-0.008025742,-0.149701585,0.149984292
4.505720458,0.008608134,-0.033735876,-0.137189128,0.141538214
4.515729458,0.040985948,-0.067816153,-0.157589478,0.176389689
4.525739458,0.037583244,-0.083271221,-0.12811191,0.157350748
4.535749458,0.015101375,-0.118612524,-0.131085804,0.177427366
4.545759458,0.008695787,-0.13447982,-0.13093787,0.187896686
4.555768458,-0.006439584,-0.142913406,-0.129736267,0.193124853
4.565778458,-0.010382243,-0.157879281,-0.128093199,0.203571919
4.575788458,0.003781248,-0.160700343,-0.123606046,0.202774142
4.585828458,0.006625343,-0.16063924,-0.126158355,0.204364359
4.595838458,0.009345687,-0.176004626,-0.136944129,0.223200952
4.605848458,0.008542572,-0.160520395,-0.133977837,0.209260206
4.615858458,0.008818451,-0.14850941,-0.128331766,0.19647354
4.625867458,-0.001748838,-0.122938879,-0.135269487,0.18279732
4.635877458,0.000944472,-0.115450642,-0.138918149,0.180632209
4.645887458,0.010234738,-0.093490693,-0.134626878,0.164224407
4.655897458,0.027098546,-0.080827451,-0.143676029,0.167063489
4.665906458,0.020485437,-0.069992706,-0.142691358,0.160248106
4.675916458,0.026088586,-0.057449186,-0.140667636,0.154170059
4.685926458,0.017474477,-0.067647388,-0.139391189,0.15592123
4.695966458,0.020003562,-0.083802075,-0.137203161,0.162011227
4.705976458,0.020877949,-0.099393018,-0.133493103,0.167735713
4.715986458,0.015924252,-0.111932591,-0.13218742,0.173942521
4.725996458,0.01056739,-0.121506676,-0.126089358,0.175425393
4.736005458,0.004988113,-0.117209046,-0.129094827,0.174437141
4.746015458,-0.000339933,-0.127995039,-0.132554625,0.184264956
4.756025458,0.000881623,-0.13048968,-0.123447586,0.179631959
4.766035458,0.00900621,-0.119425725,-0.139780029,0.184070835
4.776044458,0.004814826,-0.114299983,-0.133366803,0.175711049
4.786054458,0.008136172,-0.105199157,-0.131004528,0.168211909
4.796064458,-0.000777643,-0.112044785,-0.133293128,0.174131262
4.806104458,0.010163256,-0.099443012,-0.130060787,0.16403662
4.816114458,0.017739292,-0.091606135,-0.138487794,0.166988729
4.826124458,0.019000609,-0.098223063,-0.139885279,0.171978733
4.836133458,0.016125771,-0.106579685,-0.133038189,0.171226252
4.846143458,0.013437514,-0.104364175,-0.136062954,0.172004579
4.856153458,0.013511929,-0.101144113,-0.135658911,0.169752891
4.866163458,0.011271047,-0.110332428,-0.141376904,0.179687813
4.876173458,0.012017161,-0.113957701,-0.155930039,0.193506968
4.886182458,0.006829694,-0.10627044,-0.134700553,0.171709901
4.896192458,0.009867396,-0.104977255,-0.137576213,0.173334371
4.906202458,0.009283268,-0.10040656,-0.142565058,0.174620881
4.916242458,0.011846925,-0.102841341,-0.141718966,0.175502012
4.926252458,0.013230413,-0.103855686,-0.140564141,0.175269293
4.936262458,0.00071252,-0.105921215,-0.142103128,0.177237441
4.946271458,0.010811858,-0.106720676,-0.148568979,0.183245574
4.956281458,0.009870328,-0.104107117,-0.146049998,0.179628275
4.966291458,0.005214894,-0.102352806,-0.138447449,0.172252686
4.976301458,0.009261871,-0.097993779,-0.143709358,0.174186517
4.986310458,0.0058203,-0.09098231,-0.134315221,0.162333716
4.996320458,0.013482665,-0.102955946,-0.137497276,0.172299768
5.006330458,0.018730231,-0.114374608,-0.136612008,0.179151369
5.016340458,0.009207081,-0.100545943,-0.137235321,0.170375439
5.026380458,0.011564696,-0.10362304,-0.136065293,0.171421237
5.036390458,0.009500181,-0.092831565,-0.129666685,0.159754193
5.046400458,0.012262735,-0.089535051,-0.128954494,0.15746797
5.056409458,0.002955914,-0.090317555,-0.135274165,0.162680969
5.066419458,0.00472244,-0.096588182,-0.139486499,0.169729378
5.076429458,0.004035547,-0.10194562,-0.137881438,0.17152401
5.086439458,0.009312659,-0.101273263,-0.135384092,0.169327647
5.096448458,0.01106666,-0.105019575,-0.126439607,0.164737841
5.106458458,0.012616245,-0.09564086,-0.136500911,0.167149162
5.116468458,0.009729191,-0.095645538,-0.133225885,0.164292004
5.126478458,0.008303795,-0.103097668,-0.136075233,0.170922647
5.136518458,0.006247074,-0.094246664,-0.140438426,0.169246598
5.146528458,0.00225571,-0.096404872,-0.141666341,0.171371934
5.156538458,0.009215824,-0.094390433,-0.132394996,0.162858589
5.166547458,0.014726797,-0.098619212,-0.138415289,0.170591383
5.176557458,0.012258377,-0.097702442,-0.149829639,0.179290144
5.186567458,0.009708461,-0.0974304,-0.144174796,0.174279399
5.196577458,0.015746186,-0.09193526,-0.136723105,0.165509038
5.206586458,0.008924167,-0.082843644,-0.136305029,0.159755347
5.216596458,0.00796208,-0.084402365,-0.133640453,0.158262202
5.226606458,0.011935693,-0.098122784,-0.135909172,0.1680531
5.236616458,0.017651511,-0.100151621,-0.131295134,0.166073283
5.246656458,0.008625895,-0.094195209,-0.139544971,0.168582153
5.256666458,0.015480577,-0.098350167,-0.148549683,0.178827884
5.266675458,0.007745715,-0.097421703,-0.137943419,0.169054343
5.276685458,0.011942088,-0.087004669,-0.130637323,0.157411994
5.286695458,0.01255103,-0.091759332,-0.132328922,0.161518565
5.296705458,0.001492995,-0.098996796,-0.136384551,0.168532906
5.306715458,-0.000770791,-0.094037188,-0.134609336,0.164204934
5.316724458,0.008748412,-0.095815545,-0.142713577,0.172117165
5.326734458,0.010170556,-0.096405456,-0.141854621,0.171814393
5.336744458,0.013012375,-0.08768375,-0.134545017,0.161121455
5.346754458,0.003870144,-0.086653836,-0.133962634,0.159592771
5.356794458,0.005675134,-0.094237236,-0.144313375,0.172450613
5.366804458,0.010503262,-0.097145056,-0.13281541,0.164886063
5.376813458,0.010886648,-0.096365184,-0.134782414,0.166045376
5.386823458,0.016101788,-0.094184465,-0.139896389,0.169413637
5.396833458,0.010530287,-0.082420671,-0.13408601,0.157743818
5.406843458,0.010973397,-0.086439097,-0.130961258,0.157299028
5.416852458,0.012881782,-0.088212849,-0.133225885,0.160301539
5.426862458,0.006675026,-0.088446884,-0.142983134,0.168260464
5.436872458,0.000942909,-0.089235089,-0.14030277,0.166278855
5.446882458,-0.006071804,-0.098153408,-0.14405259,0.174419342
5.456892458,0.007493061,-0.089177932,-0.132694373,0.160052011
5.466971958,0.005936614,-0.088106723,-0.131968149,0.158788004
5.476981958,0.007746172,-0.092945074,-0.140381123,0.168539757
5.486990958,0.004880918,-0.08793518,-0.140108643,0.165489731
5.497000958,0.013768896,-0.089820761,-0.133848614,0.161780107
5.507010958,0.014711485,-0.092762495,-0.133255706,0.163028805
5.517020958,0.007387619,-0.094196671,-0.137753969,0.167044143
5.527029958,0.010685558,-0.094464619,-0.137025406,0.16677442
5.537039958,0.01368095,-0.091966981,-0.139879432,0.167962345
5.547049958,0.007819061,-0.090256013,-0.145893293,0.171732753
5.557059958,0.012076803,-0.078326816,-0.128391407,0.150881717
5.567068958,0.011541655,-0.086278956,-0.149664747,0.173138108
5.577109958,0.003760491,-0.085824554,-0.150282213,0.173103261
5.587119958,0.006673701,-0.095750568,-0.139387096,0.169237916
5.597128958,0.01098246,-0.0916247,-0.14375672,0.170826505
5.607138958,0.014244493,-0.076756108,-0.151265715,0.170222566
5.617148958,0.015726982,-0.08032766,-0.129132834,0.152889371
5.627158958,0.011021143,-0.091842582,-0.140078822,0.167864832
5.637167958,0.007335496,-0.091686388,-0.148778894,0.174915301
5.647177958,0.012471535,-0.086822382,-0.135614473,0.16150836
5.657187958,0.015272608,-0.0840834,-0.125309924,0.151676787
5.667197958,0.010698778,-0.087785783,-0.129691243,0.15697333
5.677206958,0.017360228,-0.086894229,-0.139888787,0.165592444
5.687247958,0.009416338,-0.084535682,-0.141848774,0.165396565
5.697256958,0.010814535,-0.091587862,-0.136160018,0.164453158
5.707266958,0.00579925,-0.083533688,-0.138720514,0.162033605
5.717276958,0.000795495,-0.083675045,-0.143829811,0.166400602
5.727286958,0.005888037,-0.086171367,-0.141309076,0.165615303
5.737296958,0.002631128,-0.088061553,-0.141803166,0.166942798
5.747305958,0.000498649,-0.085549589,-0.135680546,0.160400098
5.757315958,0.001148302,-0.078813012,-0.138992994,0.159786926
5.767325958,0.008068134,-0.085904076,-0.136012668,0.161071571
5.777335958,0.013507269,-0.083606925,-0.135586991,0.15986368
5.787344958,0.014351196,-0.082316079,-0.136497402,0.160041977
5.797385958,0.003706331,-0.085999021,-0.139498778,0.163919119
5.807394958,0.014231977,-0.083467688,-0.136221414,0.160392262
5.817404958,0.019034459,-0.076976986,-0.132503754,0.154418301
5.827414958,0.003599126,-0.07906415,-0.143899392,0.164228891
5.837424958,0.006068377,-0.085581895,-0.138669643,0.163065495
5.847433958,0.007297992,-0.0919012,-0.137486166,0.165534097
5.857443958,0.016098161,-0.081602134,-0.147698328,0.169507685
5.867453958,0.010457398,-0.083665835,-0.13842289,0.162080923
5.877463958,0.009912255,-0.093616042,-0.143389515,0.171530666
5.887473958,0.014650619,-0.081866282,-0.143866648,0.166175633
5.897482958,0.012366751,-0.087807418,-0.148381283,0.172858568
5.907523958,0.013975549,-0.090912582,-0.142267435,0.169412032
5.917532958,0.011532902,-0.089663032,-0.128221838,0.156886286
5.927542958,0.009261761,-0.087890302,-0.134093612,0.160597579
5.937552958,0.010308751,-0.085383528,-0.138148656,0.162731891
5.947562958,0.004636184,-0.081311454,-0.138170291,0.160387269
5.957571958,0.009874376,-0.079155659,-0.1386445,0.159954428
5.967581958,0.007031112,-0.084076748,-0.130881152,0.155718374
5.977591958,0.012488766,-0.078771643,-0.136276962,0.157899814
5.987601958,0.009137152,-0.092196777,-0.140492805,0.168291299
5.997610958,0.009844875,-0.086042144,-0.141879179,0.166222362
6.007620958,0.007775728,-0.075979597,-0.136062954,0.156033614
6.017661958,0.011883771,-0.070681435,-0.136987399,0.154604776
6.027670958,0.010981382,-0.073233379,-0.143591244,0.161561642
6.037680958,0.015850175,-0.085847431,-0.137617729,0.162971313
6.047690958,0.004129879,-0.08324469,-0.143780694,0.166191523
6.057700958,0.006339131,-0.080747782,-0.14019869,0.161913747
6.067709958,0.010236063,-0.080527781,-0.127932985,0.151513528
6.077719958,0.008012531,-0.083666712,-0.130944886,0.155598466
6.087729958,-0.000539424,-0.076663356,-0.137695497,0.157599527
6.097739958,0.005788798,-0.073918308,-0.146235355,0.163957938
6.107748958,0.00240485,-0.079779849,-0.134126941,0.156078967
6.117758958,0.009586528,-0.082010635,-0.135362458,0.158558004
6.127798958,0.01231853,-0.079717503,-0.13493678,0.157208655
6.137808958,0.00748101,-0.080598021,-0.140661789,0.16228908
6.147818958,0.003785067,-0.075581694,-0.145759977,0.164234253
6.157828958,0.001522295,-0.083172111,-0.140675822,0.163430733
6.167838958,0.010293621,-0.081155041,-0.142180311,0.16403457
6.177847958,0.012728347,-0.076332988,-0.138590705,0.158732856
6.187857958,0.005983766,-0.076083385,-0.136357654,0.156262269
6.197867958,0.005543471,-0.075946634,-0.144609244,0.163433334
6.207877958,0.011337733,-0.07875052,-0.142237614,0.16297769
6.217886958,0.007905929,-0.079655011,-0.141357023,0.16244763
6.227896958,0.010473862,-0.073518504,-0.137464532,0.156240743
6.237936958,0.005339403,-0.081895079,-0.145546553,0.167090132
6.247946958,0.00120703,-0.082551356,-0.143314086,0.165393805
6.257956958,0.001748628,-0.07521332,-0.133884866,0.153574928
6.267966958,0.008778973,-0.0823478,-0.143470792,0.165656568
6.277975958,0.005881294,-0.077873364,-0.140791597,0.161000386
6.287985958,0.00733842,-0.076648153,-0.136454133,0.15667968
6.297995958,0.007699687,-0.073273871,-0.139159639,0.157460315
6.308005958,0.008983845,-0.086071599,-0.14592136,0.169652801
6.318015958,0.007342842,-0.082198842,-0.142809471,0.164939723
6.328024958,0.009247262,-0.071995451,-0.138340445,0.156227192
6.338034958,0.009639437,-0.070707821,-0.139250271,0.156470932
6.348074958,0.011801125,-0.073738286,-0.142558626,0.160933412
6.358084958,0.011911966,-0.081188736,-0.138821086,0.161260037
6.368094958,0.007928934,-0.078949983,-0.129990036,0.15229372
6.378104958,0.009144433,-0.07022199,-0.136433668,0.153716929
6.388113958,-0.000112723,-0.074670552,-0.139733836,0.158433737
6.398123958,0.001843006,-0.077516172,-0.13988294,0.159935583
6.408133958,0.010883057,-0.081526631,-0.147372639,0.168771227
6.418143958,0.012117697,-0.0740449,-0.144547849,0.162860573
6.428152958,0.003802627,-0.065265963,-0.13945317,0.154017182
6.438162958,0.005322812,-0.074722958,-0.149496932,0.167215984
6.448172958,0.009175414,-0.079913604,-0.145030829,0.165844245
6.458212958,0.006947442,-0.072160123,-0.142649843,0.160013524
6.468222458,0.000207439,-0.07806296,-0.141328956,0.16145508
6.478232458,0.004815109,-0.082638918,-0.14178387,0.164179907
6.488242458,-0.000988581,-0.083506864,-0.14927123,0.171044654
6.498251458,0.001669508,-0.082474173,-0.150503823,0.171628019
6.508261458,0.006956122,-0.069834466,-0.133165074,0.150526334
6.518271458,0.010812845,-0.073768326,-0.140213892,0.158803713
6.528281458,0.00491802,-0.078355102,-0.14038697,0.160848408
6.538290458,0.00531638,-0.071718877,-0.138148071,0.155745789
6.548300458,0.013276889,-0.074070774,-0.141148862,0.159955483
6.558310458,0.00733683,-0.081906116,-0.144004058,0.165830062
6.568350458,0.005612852,-0.076098003,-0.138912302,0.158489867
6.578360458,8.19707E-05,-0.077795889,-0.14206746,0.161973362
6.588370458,0.01128012,-0.085801604,-0.147017128,0.170596577
6.598379458,5.82163E-05,-0.068971125,-0.142536407,0.158346603
6.608389458,-0.000347745,-0.064863967,-0.144060776,0.157990387
6.618399458,0.008396291,-0.079049166,-0.142419462,0.163102948
6.628409458,0.000472601,-0.090284299,-0.140192842,0.166749846
6.638419458,-0.000685632,-0.070576185,-0.132721855,0.150321518
6.648428458,0.012332015,-0.06494444,-0.141117872,0.155833606
6.658438458,0.012901808,-0.072693097,-0.136949392,0.155582386
6.668448458,0.005351226,-0.073979338,-0.140101041,0.158524067
6.678488458,0.013006656,-0.083786653,-0.145348917,0.168272648
6.688498458,0.003539219,-0.076304045,-0.136553535,0.156466295
6.698508458,0.011662875,-0.075473521,-0.137480904,0.157268159
6.708517458,0.009605596,-0.067024294,-0.149164225,0.163812361
6.718527458,0.007413246,-0.068822313,-0.141848189,0.157836548
6.728537458,0.003550813,-0.075469793,-0.133926966,0.153768431
6.738547458,0.00664653,-0.071743947,-0.137686141,0.155398983
6.748557458,0.0060674,-0.089070197,-0.152527544,0.176734165
6.758566458,0.004415781,-0.080246895,-0.149403377,0.169647966
6.768576458,0.005129872,-0.063282442,-0.144637896,0.157959184
6.778586458,0.012627994,-0.066748159,-0.136719012,0.152665881
6.788626458,0.002003019,-0.073756194,-0.143625743,0.161469323
6.798636458,0.00751634,-0.0793196,-0.143040437,0.163733505
6.808646458,0.010693269,-0.066867516,-0.145288691,0.160294773
6.818655458,0.007165708,-0.075259513,-0.140664128,0.159692638
6.828665458,0.000619531,-0.066522238,-0.138143393,0.153327066
6.838675458,0.010840098,-0.066895802,-0.143091892,0.158328284
6.848685458,0.011516256,-0.075001358,-0.141609038,0.160657859
6.858694458,0.005827079,-0.076023524,-0.139067253,0.158597705
6.868704458,0.005216064,-0.077721556,-0.14342226,0.163210882
6.878714458,0.005239379,-0.079014156,-0.137608958,0.158766852
6.888724458,0.010155874,-0.071488059,-0.145547723,0.162474071
6.898764458,0.011227568,-0.075715522,-0.145410898,0.164326589
6.908774458,0.012100849,-0.069067823,-0.139281846,0.155936613
6.918784458,0.005307865,-0.058748072,-0.14154238,0.153341953
6.928793458,0.001353685,-0.056672091,-0.133458019,0.144998625
6.938803458,0.00737989,-0.070433367,-0.141394445,0.158138266
6.948813458,0.00463443,-0.079549615,-0.131217951,0.153517979
6.958823458,0.005035257,-0.076494298,-0.142019513,0.161388579
6.968832458,-0.000385057,-0.068580019,-0.139640281,0.155572412
6.978842458,0.008295591,-0.068191983,-0.140846561,0.15670583
6.988852458,0.00889526,-0.084594812,-0.143099493,0.166471838
6.998862458,0.013681735,-0.079028262,-0.137563934,0.15923722
7.008902458,0.011158443,-0.073492923,-0.142521204,0.160742073
7.018912458,0.003714809,-0.073295214,-0.14087989,0.158849399
7.028921458,0.004602965,-0.074168641,-0.141200318,0.159560974
7.038931458,0.011568634,-0.072240595,-0.139718049,0.157713886
7.048941458,0.010413946,-0.067004194,-0.152608235,0.166994868
7.058951458,0.007816028,-0.067183704,-0.140496313,0.155929325
7.068961458,0.00546362,-0.065241844,-0.13512623,0.150151415
7.078970458,0.007856374,-0.066569819,-0.147273821,0.16181113
7.088980458,0.000840053,-0.075288164,-0.134116416,0.153805807
7.098990458,0.014584144,-0.069471281,-0.137443482,0.154692168
7.109000458,0.008008219,-0.068602385,-0.133565608,0.150366853
7.119040458,0.001963349,-0.062084493,-0.132977378,0.146769623
7.129050458,0.004294963,-0.063647527,-0.135233819,0.149524714
7.139059458,0.002633166,-0.062774903,-0.140020934,0.153471444
7.149069458,0.003446239,-0.06280297,-0.143160304,0.156368035
7.159079458,0.006033258,-0.070528896,-0.137178603,0.154365457
7.169089458,0.005824265,-0.079106834,-0.137940495,0.159120688
7.179098458,0.001378755,-0.071693515,-0.141711364,0.158820565
7.189108458,0.006530234,-0.071916221,-0.147260372,0.164012816
7.199118458,0.012704739,-0.072861716,-0.136778069,0.155494309
7.209128458,0.006429343,-0.066065132,-0.134093027,0.149622451
7.219138458,0.001492356,-0.056413498,-0.145477556,0.156039832
7.229178458,-0.000397337,-0.069779356,-0.142346372,0.158530142
7.239188458,0.007484171,-0.067265638,-0.143107679,0.158305043
7.249197458,0.010629827,-0.064125464,-0.136987399,0.151626567
7.259207458,0.008769599,-0.065162906,-0.129523428,0.145256424
7.269217458,0.007455419,-0.068575195,-0.134032801,0.150741276
7.279227458,0.004298708,-0.071186123,-0.141545303,0.158496107
7.289236458,-0.000221244,-0.065899875,-0.136482199,0.151559339
7.299246458,-0.0005072,-0.058133822,-0.137228304,0.149034915
7.309256458,0.00768516,-0.061022858,-0.137540545,0.15066603
7.319266458,0.011028507,-0.069991244,-0.139208171,0.156202808
7.329275458,0.000773258,-0.069775409,-0.142376193,0.15855657
7.339316458,0.010629516,-0.067846047,-0.142075061,0.157801761
7.349326458,0.007506783,-0.06884519,-0.136692114,0.153234285
7.359335458,0.005630631,-0.075600625,-0.140448951,0.159602839
7.369345458,0.008409347,-0.074234423,-0.144343781,0.162531824
7.379355458,-0.004443701,-0.064409639,-0.144486453,0.15825512
7.389365458,0.004564885,-0.063100447,-0.145248345,0.15842849
7.399374458,0.010718915,-0.063169956,-0.141964549,0.155753881
7.409384458,0.001469022,-0.067532929,-0.144074809,0.159123867
7.419394458,0.006513972,-0.068322157,-0.151273316,0.166114313
7.429404458,-0.001108157,-0.063358236,-0.1372055,0.151131874
7.439413458,0.001412505,-0.062881907,-0.137973239,0.151633585
7.449454458,-0.003659425,-0.06087295,-0.144884064,0.1571951
7.459463458,0.00484852,-0.068030673,-0.145801492,0.160965076
7.469517458,0.010376515,-0.069779868,-0.142681417,0.159169372
7.479527458,0.005147541,-0.064655368,-0.148695279,0.162225459
7.489537458,0.009916859,-0.063897934,-0.129853796,0.145063084
7.499547458,0.004444195,-0.064366442,-0.155165808,0.168045284
7.509556458,0.007061043,-0.063701468,-0.139754886,0.153750328
7.519566458,0.002766181,-0.066648611,-0.149339642,0.16356044
7.529576458,0.005038939,-0.066501407,-0.13496894,0.150547145
7.539586458,0.005606767,-0.058903681,-0.143944416,0.155631213
7.549595458,0.005311775,-0.060514224,-0.131674034,0.145011163
7.559636458,0.001294519,-0.062124912,-0.136785085,0.150237612
7.569645458,1.00499E-05,-0.06797147,-0.148179554,0.163025462
7.579655458,0.002408934,-0.063430376,-0.144293495,0.157638283
7.589665458,0.00472836,-0.056750225,-0.141910754,0.152910456
7.599675458,0.00098606,-0.065812532,-0.138326411,0.153187655
7.609684458,0.002644422,-0.069177824,-0.13609219,0.152688076
7.619694458,0.008985763,-0.061255504,-0.141031918,0.154022669
7.629704458,0.001944163,-0.067840492,-0.149282924,0.163986291
7.639714458,0.01013296,-0.066927377,-0.142998337,0.158210224
7.649724458,0.008121134,-0.05819456,-0.141207334,0.152944666
7.659733458,-0.002153539,-0.06451233,-0.139424518,0.153641384
7.669774458,0.00710772,-0.064844818,-0.144226252,0.158292709
7.679783458,0.012906084,-0.056438787,-0.136761112,0.14851096
7.689793458,0.007381616,-0.06186303,-0.148001214,0.160579831
7.699803458,0.002898246,-0.07297771,-0.149211588,0.166127192
7.709813458,0.01416044,-0.06476186,-0.142041732,0.156749706
7.719822458,0.012526709,-0.057361478,-0.1407226,0.15247986
7.729832458,0.005082299,-0.067417227,-0.148205282,0.162897876
7.739842458,0.001783748,-0.058309312,-0.15153878,0.162379676
7.749852458,-0.089145435,0.101377198,0.057903807,0.146891442
7.759861458,0.020943548,0.552437699,-0.495778399,0.74257812
7.769871458,0.41916087,0.277796903,-0.129224051,0.519197274
7.779912458,0.231456367,-0.075245918,-0.118100892,0.270521383
7.789921458,-0.410441429,-0.367759167,-0.260310439,0.609483795
7.799931458,-0.193864197,-0.097751485,0.141239494,0.259012113